Year,Drug/Alcohol Induced Cause Code,Deaths,county,state
2013,D1,57.0,mobile , AL
2013,D1,13.0,marshall , AL
2013,D1,19.0,madison , AL
2013,D1,10.0,lee , AL
2013,D1,85.0,jefferson , AL
2013,D1,17.0,houston , AL
2013,D1,10.0,franklin , AL
2013,D1,19.0,etowah , AL
2013,D1,20.0,dekalb , AL
2013,D1,16.0,llman , AL
2013,D1,10.0,blount , AL
2013,D1,44.0,anchorage borough, AK
2013,D1,12.0,fairbanks north star borough, AK
2013,D1,10.0,matanuska-susitna borough, AK
2013,D1,11.0,chise , AZ
2013,D1,54.0,butte , CA
2013,D1,150.0,alameda , CA
2013,D1,12.0,washington , AR
2013,D1,38.0,pulaski , AR
2013,D1,10.0,lonoke , AR
2013,D1,11.0,garland , AR
2013,D1,11.0,rawford , AR
2013,D1,10.0,raighead , AR
2013,D1,82.0,el paso , CO
2013,D1,11.0,benton , AR
2013,D1,39.0,yavapai , AZ
2013,D1,41.0,pinal , AZ
2013,D1,189.0,pima , AZ
2013,D1,22.0,navajo , AZ
2013,D1,43.0,mohave , AZ
2013,D1,525.0,maricopa , AZ
2013,D1,12.0,gila , AZ
2013,D1,23.0,conino , AZ
2013,D1,22.0,yuma , AZ
2013,D1,58.0,jefferson , CO
2013,D1,42.0,larimer , CO
2013,D1,14.0,mesa , CO
2013,D1,18.0,forsyth , GA
2013,D1,16.0,floyd , GA
2013,D1,10.0,fannin , GA
2013,D1,10.0,douglas , GA
2013,D1,34.0,dekalb , GA
2013,D1,11.0,lumbia , GA
2013,D1,94.0,bb , GA
2013,D1,16.0,layton , GA
2013,D1,28.0,herokee , GA
2013,D1,28.0,hatham , GA
2013,D1,16.0,arroll , GA
2013,D1,14.0,bibb , GA
2013,D1,79.0,volusia , FL
2013,D1,45.0,seminole , FL
2013,D1,47.0,sarasota , FL
2013,D1,11.0,santa rosa , FL
2013,D1,33.0,st. lucie , FL
2013,D1,96.0,fulton , GA
2013,D1,17.0,glynn , GA
2013,D1,50.0,gwinnett , GA
2013,D1,102.0,essex , NJ
2013,D1,73.0,dupage , IL
2013,D1,543.0,k , IL
2013,D1,19.0,hampaign , IL
2013,D1,12.0,anyon , ID
2013,D1,33.0,bonneville , ID
2013,D1,43.0,ada , ID
2013,D1,16.0,maui , HI
2013,D1,91.0,honolulu , HI
2013,D1,11.0,st. johns , FL
2013,D1,14.0,whitfield , GA
2013,D1,10.0,rockdale , GA
2013,D1,15.0,richmond , GA
2013,D1,13.0,paulding , GA
2013,D1,10.0,newton , GA
2013,D1,11.0,muscogee , GA
2013,D1,10.0,murray , GA
2013,D1,12.0,jackson , GA
2013,D1,21.0,henry , GA
2013,D1,15.0,walton , GA
2013,D1,19.0,kankakee , IL
2013,D1,88.0,polk , FL
2013,D1,82.0,pasco , FL
2013,D1,82.0,brevard , FL
2013,D1,19.0,bay , FL
2013,D1,12.0,alachua , FL
2013,D1,77.0,district of columbia, DC
2013,D1,27.0,sussex , DE
2013,D1,76.0,new castle , DE
2013,D1,28.0,kent , DE
2013,D1,13.0,windham , CT
2013,D1,10.0,tolland , CT
2013,D1,58.0,new london , CT
2013,D1,143.0,new haven , CT
2013,D1,19.0,middlesex , CT
2013,D1,33.0,litchfield , CT
2013,D1,135.0,hartford , CT
2013,D1,96.0,fairfield , CT
2013,D1,20.0,weld , CO
2013,D1,33.0,pueblo , CO
2013,D1,155.0,broward , FL
2013,D1,24.0,itrus , FL
2013,D1,31.0,lay , FL
2013,D1,29.0,llier , FL
2013,D1,190.0,palm beach , FL
2013,D1,27.0,osceola , FL
2013,D1,105.0,orange , FL
2013,D1,14.0,nassau , FL
2013,D1,90.0,miami-dade , FL
2013,D1,18.0,martin , FL
2013,D1,45.0,marion , FL
2013,D1,50.0,manatee , FL
2013,D1,150.0,pinellas , FL
2013,D1,11.0,leon , FL
2013,D1,22.0,lake , FL
2013,D1,11.0,indian river , FL
2013,D1,135.0,hillsborough , FL
2013,D1,17.0,highlands , FL
2013,D1,38.0,hernando , FL
2013,D1,17.0,escambia , FL
2013,D1,127.0,duval , FL
2013,D1,11.0,lumbia , FL
2013,D1,49.0,lee , FL
2013,D1,79.0,gloucester , NJ
2013,D1,139.0,bronx , NY
2013,D1,40.0,mercer , NJ
2013,D1,43.0,denton , TX
2013,D1,208.0,dallas , TX
2013,D1,32.0,llin , TX
2013,D1,26.0,brazoria , TX
2013,D1,152.0,bexar , TX
2013,D1,19.0,bell , TX
2013,D1,10.0,bastrop , TX
2013,D1,19.0,wilson , TN
2013,D1,13.0,williamson , TN
2013,D1,11.0,washington , TN
2013,D1,20.0,sumner , TN
2013,D1,23.0,sullivan , TN
2013,D1,121.0,shelby , TN
2013,D1,13.0,sevier , TN
2013,D1,35.0,rutherford , TN
2013,D1,18.0,roane , TN
2013,D1,15.0,putnam , TN
2013,D1,16.0,ector , TX
2013,D1,22.0,montgomery , TN
2013,D1,62.0,el paso , TX
2013,D1,37.0,galveston , TX
2013,D1,17.0,smith , TX
2013,D1,15.0,potter , TX
2013,D1,10.0,orange , TX
2013,D1,53.0,nueces , TX
2013,D1,41.0,montgomery , TX
2013,D1,17.0,midland , TX
2013,D1,11.0,mclennan , TX
2013,D1,29.0,lubbock , TX
2013,D1,11.0,kaufman , TX
2013,D1,11.0,johnson , TX
2013,D1,25.0,jefferson , TX
2013,D1,10.0,hunt , TX
2013,D1,10.0,hood , TX
2013,D1,30.0,hidalgo , TX
2013,D1,10.0,hays , TX
2013,D1,370.0,harris , TX
2013,D1,18.0,grayson , TX
2013,D1,15.0,fort bend , TX
2013,D1,92.0,knox , TN
2013,D1,14.0,hawkins , TN
2013,D1,15.0,hardin , TN
2013,D1,12.0,darlington , SC
2013,D1,37.0,harleston , SC
2013,D1,25.0,berkeley , SC
2013,D1,11.0,beaufort , SC
2013,D1,26.0,anderson , SC
2013,D1,27.0,aiken , SC
2013,D1,19.0,washington , RI
2013,D1,128.0,providence , RI
2013,D1,15.0,newport , RI
2013,D1,44.0,kent , RI
2013,D1,56.0,york , PA
2013,D1,94.0,westmoreland , PA
2013,D1,43.0,washington , PA
2013,D1,10.0,venango , PA
2013,D1,10.0,susquehanna , PA
2013,D1,10.0,somerset , PA
2013,D1,18.0,schuylkill , PA
2013,D1,14.0,dorchester , SC
2013,D1,20.0,florence , SC
2013,D1,55.0,greenville , SC
2013,D1,33.0,horry , SC
2013,D1,49.0,hamilton , TN
2013,D1,10.0,greene , TN
2013,D1,113.0,davidson , TN
2013,D1,12.0,heatham , TN
2013,D1,14.0,ampbell , TN
2013,D1,17.0,bradley , TN
2013,D1,22.0,blount , TN
2013,D1,10.0,benton , TN
2013,D1,117.0,tarrant , TX
2013,D1,20.0,anderson , TN
2013,D1,31.0,york , SC
2013,D1,35.0,spartanburg , SC
2013,D1,26.0,richland , SC
2013,D1,30.0,pickens , SC
2013,D1,12.0,oconee , SC
2013,D1,47.0,lexington , SC
2013,D1,17.0,laurens , SC
2013,D1,11.0,lancaster , SC
2013,D1,13.0,minnehaha , SD
2013,D1,10.0,taylor , TX
2013,D1,134.0,travis , TX
2013,D1,14.0,victoria , TX
2013,D1,21.0,mercer , WV
2013,D1,19.0,mcdowell , WV
2013,D1,21.0,logan , WV
2013,D1,61.0,kanawha , WV
2013,D1,16.0,jefferson , WV
2013,D1,19.0,harrison , WV
2013,D1,13.0,hancock , WV
2013,D1,22.0,fayette , WV
2013,D1,48.0,abell , WV
2013,D1,16.0,boone , WV
2013,D1,40.0,berkeley , WV
2013,D1,14.0,yakima , WA
2013,D1,13.0,whatcom , WA
2013,D1,25.0,thurston , WA
2013,D1,48.0,spokane , WA
2013,D1,112.0,snohomish , WA
2013,D1,23.0,skagit , WA
2013,D1,12.0,mingo , WV
2013,D1,10.0,nicholas , WV
2013,D1,11.0,putnam , WV
2013,D1,33.0,raleigh , WV
2013,D1,14.0,winnebago , WI
2013,D1,39.0,waukesha , WI
2013,D1,19.0,washington , WI
2013,D1,14.0,walworth , WI
2013,D1,10.0,sauk , WI
2013,D1,26.0,rock , WI
2013,D1,30.0,racine , WI
2013,D1,10.0,ozaukee , WI
2013,D1,97.0,pierce , WA
2013,D1,214.0,milwaukee , WI
2013,D1,39.0,kenosha , WI
2013,D1,12.0,dodge , WI
2013,D1,78.0,dane , WI
2013,D1,10.0,lumbia , WI
2013,D1,18.0,brown , WI
2013,D1,14.0,wyoming , WV
2013,D1,16.0,wood , WV
2013,D1,17.0,wayne , WV
2013,D1,11.0,la crosse , WI
2013,D1,378.0,philadelphia , PA
2013,D1,10.0,mason , WA
2013,D1,242.0,king , WA
2013,D1,10.0,frederick , VA
2013,D1,35.0,fairfax , VA
2013,D1,12.0,lpeper , VA
2013,D1,28.0,hesterfield , VA
2013,D1,11.0,bedford , VA
2013,D1,10.0,rutland , VT
2013,D1,14.0,hittenden , VT
2013,D1,25.0,weber , UT
2013,D1,25.0,washington , UT
2013,D1,54.0,utah , UT
2013,D1,11.0,tooele , UT
2013,D1,159.0,salt lake , UT
2013,D1,26.0,davis , UT
2013,D1,11.0,ache , UT
2013,D1,34.0,williamson , TX
2013,D1,16.0,wichita , TX
2013,D1,29.0,webb , TX
2013,D1,10.0,hanover , VA
2013,D1,26.0,henrico , VA
2013,D1,12.0,henry , VA
2013,D1,14.0,loudoun , VA
2013,D1,12.0,grays harbor , WA
2013,D1,21.0,wlitz , WA
2013,D1,46.0,lark , WA
2013,D1,15.0,lallam , WA
2013,D1,18.0,benton , WA
2013,D1,46.0,virginia beach ci, VA
2013,D1,22.0,roanoke ci, VA
2013,D1,27.0,richmond ci, VA
2013,D1,16.0,kitsap , WA
2013,D1,11.0,portsmouth ci, VA
2013,D1,15.0,newport news ci, VA
2013,D1,14.0,hampton ci, VA
2013,D1,28.0,hesapeake ci, VA
2013,D1,11.0,wise , VA
2013,D1,13.0,stafford , VA
2013,D1,12.0,spotsylvania , VA
2013,D1,23.0,prince william , VA
2013,D1,10.0,pittsylvania , VA
2013,D1,36.0,norfolk ci, VA
2013,D1,54.0,hudson , NJ
2013,D1,14.0,northumberland , PA
2013,D1,119.0,montgomery , PA
2013,D1,21.0,iredell , NC
2013,D1,22.0,henderson , NC
2013,D1,16.0,haywood , NC
2013,D1,13.0,harnett , NC
2013,D1,30.0,guilford , NC
2013,D1,42.0,gaston , NC
2013,D1,32.0,forsyth , NC
2013,D1,10.0,edgecombe , NC
2013,D1,20.0,durham , NC
2013,D1,32.0,davidson , NC
2013,D1,32.0,mberland , NC
2013,D1,16.0,raven , NC
2013,D1,14.0,leveland , NC
2013,D1,17.0,atawba , NC
2013,D1,27.0,abarrus , NC
2013,D1,29.0,burke , NC
2013,D1,12.0,buncombe , NC
2013,D1,17.0,johnston , NC
2013,D1,28.0,brunswick , NC
2013,D1,15.0,lincoln , NC
2013,D1,11.0,nash , NC
2013,D1,120.0,butler , OH
2013,D1,17.0,brown , OH
2013,D1,15.0,ashtabula , OH
2013,D1,15.0,allen , OH
2013,D1,19.0,wilkes , NC
2013,D1,11.0,wayne , NC
2013,D1,49.0,wake , NC
2013,D1,17.0,union , NC
2013,D1,10.0,stanly , NC
2013,D1,10.0,rutherford , NC
2013,D1,24.0,rowan , NC
2013,D1,11.0,rockingham , NC
2013,D1,17.0,robeson , NC
2013,D1,22.0,randolph , NC
2013,D1,15.0,pitt , NC
2013,D1,16.0,onslow , NC
2013,D1,35.0,new hanover , NC
2013,D1,59.0,mecklenburg , NC
2013,D1,20.0,baldwin , AL
2013,D1,92.0,westchester , NY
2013,D1,17.0,sullivan , NY
2013,D1,40.0,santa fe , NM
2013,D1,15.0,san juan , NM
2013,D1,20.0,sandoval , NM
2013,D1,28.0,rio arriba , NM
2013,D1,13.0,lea , NM
2013,D1,23.0,dona ana , NM
2013,D1,11.0,haves , NM
2013,D1,124.0,bernalillo , NM
2013,D1,12.0,warren , NJ
2013,D1,42.0,union , NJ
2013,D1,15.0,sussex , NJ
2013,D1,34.0,somerset , NJ
2013,D1,58.0,passaic , NJ
2013,D1,132.0,ocean , NJ
2013,D1,39.0,morris , NJ
2013,D1,72.0,monmouth , NJ
2013,D1,68.0,middlesex , NJ
2013,D1,14.0,valencia , NM
2013,D1,15.0,albany , NY
2013,D1,27.0,broome , NY
2013,D1,10.0,ayuga , NY
2013,D1,241.0,suffolk , NY
2013,D1,27.0,rockland , NY
2013,D1,67.0,richmond , NY
2013,D1,151.0,queens , NY
2013,D1,14.0,putnam , NY
2013,D1,14.0,oswego , NY
2013,D1,56.0,orange , NY
2013,D1,56.0,onondaga , NY
2013,D1,28.0,lark , OH
2013,D1,20.0,oneida , NY
2013,D1,142.0,new york , NY
2013,D1,157.0,nassau , NY
2013,D1,74.0,monroe , NY
2013,D1,170.0,kings , NY
2013,D1,119.0,erie , NY
2013,D1,59.0,dutchess , NY
2013,D1,10.0,hemung , NY
2013,D1,13.0,hautauqua , NY
2013,D1,30.0,niagara , NY
2013,D1,65.0,lermont , OH
2013,D1,16.0,linton , OH
2013,D1,27.0,lumbiana , OH
2013,D1,16.0,blair , PA
2013,D1,43.0,berks , PA
2013,D1,41.0,beaver , PA
2013,D1,14.0,armstrong , PA
2013,D1,249.0,allegheny , PA
2013,D1,32.0,washington , OR
2013,D1,101.0,multnomah , OR
2013,D1,12.0,marion , OR
2013,D1,14.0,linn , OR
2013,D1,41.0,lane , OR
2013,D1,20.0,jackson , OR
2013,D1,13.0,deschutes , OR
2013,D1,38.0,lackamas , OR
2013,D1,18.0,wagoner , OK
2013,D1,106.0,tulsa , OK
2013,D1,16.0,sequoyah , OK
2013,D1,13.0,pottawatomie , OK
2013,D1,115.0,bucks , PA
2013,D1,37.0,butler , PA
2013,D1,46.0,ambria , PA
2013,D1,17.0,arbon , PA
2013,D1,22.0,monroe , PA
2013,D1,24.0,mercer , PA
2013,D1,14.0,lycoming , PA
2013,D1,59.0,luzerne , PA
2013,D1,49.0,lehigh , PA
2013,D1,24.0,lawrence , PA
2013,D1,49.0,lancaster , PA
2013,D1,41.0,lackawanna , PA
2013,D1,141.0,oklahoma , OK
2013,D1,10.0,indiana , PA
2013,D1,34.0,fayette , PA
2013,D1,50.0,erie , PA
2013,D1,98.0,delaware , PA
2013,D1,34.0,dauphin , PA
2013,D1,21.0,mberland , PA
2013,D1,16.0,rawford , PA
2013,D1,16.0,learfield , PA
2013,D1,43.0,hester , PA
2013,D1,10.0,franklin , PA
2013,D1,39.0,northampton , PA
2013,D1,14.0,muskogee , OK
2013,D1,11.0,garfield , OK
2013,D1,72.0,lucas , OH
2013,D1,69.0,lorain , OH
2013,D1,23.0,licking , OH
2013,D1,43.0,lake , OH
2013,D1,12.0,knox , OH
2013,D1,17.0,jefferson , OH
2013,D1,12.0,jackson , OH
2013,D1,14.0,huron , OH
2013,D1,10.0,hardin , OH
2013,D1,212.0,hamilton , OH
2013,D1,21.0,greene , OH
2013,D1,11.0,geauga , OH
2013,D1,198.0,franklin , OH
2013,D1,17.0,fairfield , OH
2013,D1,16.0,erie , OH
2013,D1,15.0,delaware , OH
2013,D1,255.0,ahoga , OH
2013,D1,41.0,mahoning , OH
2013,D1,18.0,marion , OH
2013,D1,14.0,medina , OH
2013,D1,12.0,miami , OH
2013,D1,13.0,reek , OK
2013,D1,10.0,manche , OK
2013,D1,39.0,leveland , OK
2013,D1,12.0,herokee , OK
2013,D1,15.0,arter , OK
2013,D1,14.0,anadian , OK
2013,D1,27.0,warren , OH
2013,D1,11.0,tuscarawas , OH
2013,D1,11.0,le flore , OK
2013,D1,37.0,trumbull , OH
2013,D1,42.0,stark , OH
2013,D1,18.0,scioto , OH
2013,D1,16.0,ross , OH
2013,D1,22.0,richland , OH
2013,D1,22.0,portage , OH
2013,D1,10.0,pickaway , OH
2013,D1,10.0,muskingum , OH
2013,D1,199.0,montgomery , OH
2013,D1,76.0,summit , OH
2013,D1,15.0,alamance , NC
2013,D1,14.0,natrona , WY
2013,D1,15.0,laramie , WY
2014,D1,30.0,tulare , CA
2014,D1,56.0,hampden , MA
2014,D1,10.0,franklin , MA
2014,D1,178.0,essex , MA
2014,D1,141.0,bristol , MA
2014,D1,24.0,berkshire , MA
2014,D1,48.0,barnstable , MA
2014,D1,43.0,baltimore ci, MD
2014,D1,25.0,prince george's , MD
2014,D1,21.0,montgomery , MD
2014,D1,13.0,harford , MD
2014,D1,12.0,ecil , MD
2014,D1,38.0,baltimore , MD
2014,D1,29.0,anne arundel , MD
2014,D1,35.0,york , ME
2014,D1,18.0,penobscot , ME
2014,D1,14.0,kennebec , ME
2014,D1,11.0,hancock , ME
2014,D1,37.0,mberland , ME
2014,D1,21.0,androscoggin , ME
2014,D1,13.0,washington parish, LA
2014,D1,22.0,terrebonne parish, LA
2014,D1,24.0,tangipahoa parish, LA
2014,D1,21.0,hampshire , MA
2014,D1,240.0,middlesex , MA
2014,D1,118.0,norfolk , MA
2014,D1,92.0,plymouth , MA
2014,D1,22.0,anoka , MN
2014,D1,424.0,wayne , MI
2014,D1,59.0,washtenaw , MI
2014,D1,36.0,st. clair , MI
2014,D1,24.0,ottawa , MI
2014,D1,41.0,oakland , MI
2014,D1,44.0,muskegon , MI
2014,D1,35.0,monroe , MI
2014,D1,191.0,macomb , MI
2014,D1,41.0,livingston , MI
2014,D1,63.0,st. tammany parish, LA
2014,D1,19.0,lenawee , MI
2014,D1,26.0,kalamazoo , MI
2014,D1,13.0,ionia , MI
2014,D1,47.0,ingham , MI
2014,D1,47.0,genesee , MI
2014,D1,12.0,eaton , MI
2014,D1,26.0,alhoun , MI
2014,D1,31.0,berrien , MI
2014,D1,21.0,allegan , MI
2014,D1,126.0,worcester , MA
2014,D1,130.0,suffolk , MA
2014,D1,43.0,kent , MI
2014,D1,14.0,rapides parish, LA
2014,D1,14.0,ouachita parish, LA
2014,D1,104.0,orleans parish, LA
2014,D1,15.0,boyd , KY
2014,D1,29.0,boone , KY
2014,D1,10.0,wyandotte , KS
2014,D1,17.0,shawnee , KS
2014,D1,74.0,sedgwick , KS
2014,D1,10.0,reno , KS
2014,D1,11.0,leavenworth , KS
2014,D1,36.0,johnson , KS
2014,D1,14.0,scott , IA
2014,D1,38.0,polk , IA
2014,D1,25.0,bullitt , KY
2014,D1,22.0,linn , IA
2014,D1,19.0,wayne , IN
2014,D1,12.0,vigo , IN
2014,D1,28.0,vanderburgh , IN
2014,D1,22.0,tippecanoe , IN
2014,D1,31.0,st. joseph , IN
2014,D1,35.0,porter , IN
2014,D1,17.0,morgan , IN
2014,D1,24.0,monroe , IN
2014,D1,215.0,marion , IN
2014,D1,26.0,madison , IN
2014,D1,15.0,johnson , IA
2014,D1,18.0,dakota , MN
2014,D1,42.0,ampbell , KY
2014,D1,22.0,floyd , KY
2014,D1,29.0,livingston parish, LA
2014,D1,25.0,lafourche parish, LA
2014,D1,31.0,lafayette parish, LA
2014,D1,104.0,jefferson parish, LA
2014,D1,56.0,east baton rouge parish, LA
2014,D1,15.0,addo parish, LA
2014,D1,15.0,ascension parish, LA
2014,D1,15.0,whitley , KY
2014,D1,13.0,warren , KY
2014,D1,15.0,russell , KY
2014,D1,82.0,fayette , KY
2014,D1,11.0,powell , KY
2014,D1,12.0,perry , KY
2014,D1,23.0,madison , KY
2014,D1,15.0,mccracken , KY
2014,D1,10.0,leslie , KY
2014,D1,15.0,laurel , KY
2014,D1,60.0,kenton , KY
2014,D1,161.0,jefferson , KY
2014,D1,13.0,hardin , KY
2014,D1,12.0,grant , KY
2014,D1,10.0,franklin , KY
2014,D1,29.0,pike , KY
2014,D1,111.0,hennepin , MN
2014,D1,15.0,olmsted , MN
2014,D1,47.0,ramsey , MN
2014,D1,128.0,erie , NY
2014,D1,39.0,dutchess , NY
2014,D1,17.0,hautauqua , NY
2014,D1,34.0,broome , NY
2014,D1,133.0,bronx , NY
2014,D1,20.0,valencia , NM
2014,D1,37.0,santa fe , NM
2014,D1,22.0,san juan , NM
2014,D1,29.0,sandoval , NM
2014,D1,39.0,rio arriba , NM
2014,D1,14.0,jefferson , NY
2014,D1,15.0,otero , NM
2014,D1,14.0,eddy , NM
2014,D1,33.0,dona ana , NM
2014,D1,173.0,bernalillo , NM
2014,D1,15.0,warren , NJ
2014,D1,37.0,union , NJ
2014,D1,13.0,sussex , NJ
2014,D1,26.0,somerset , NJ
2014,D1,50.0,passaic , NJ
2014,D1,120.0,ocean , NJ
2014,D1,41.0,morris , NJ
2014,D1,11.0,lea , NM
2014,D1,96.0,monmouth , NJ
2014,D1,195.0,kings , NY
2014,D1,97.0,monroe , NY
2014,D1,28.0,buncombe , NC
2014,D1,20.0,brunswick , NC
2014,D1,16.0,alamance , NC
2014,D1,80.0,westchester , NY
2014,D1,10.0,ulster , NY
2014,D1,14.0,tompkins , NY
2014,D1,13.0,tioga , NY
2014,D1,18.0,sullivan , NY
2014,D1,236.0,suffolk , NY
2014,D1,11.0,steuben , NY
2014,D1,11.0,madison , NY
2014,D1,19.0,rockland , NY
2014,D1,131.0,queens , NY
2014,D1,14.0,putnam , NY
2014,D1,16.0,oswego , NY
2014,D1,65.0,orange , NY
2014,D1,11.0,ontario , NY
2014,D1,70.0,onondaga , NY
2014,D1,36.0,oneida , NY
2014,D1,28.0,niagara , NY
2014,D1,141.0,new york , NY
2014,D1,156.0,nassau , NY
2014,D1,74.0,richmond , NY
2014,D1,20.0,la porte , IN
2014,D1,101.0,middlesex , NJ
2014,D1,13.0,hunterdon , NJ
2014,D1,54.0,st. charles , MO
2014,D1,11.0,lincoln , MO
2014,D1,62.0,jefferson , MO
2014,D1,14.0,jasper , MO
2014,D1,94.0,jackson , MO
2014,D1,58.0,greene , MO
2014,D1,21.0,franklin , MO
2014,D1,11.0,dunklin , MO
2014,D1,16.0,lay , MO
2014,D1,12.0,ass , MO
2014,D1,28.0,st. francois , MO
2014,D1,13.0,butler , MO
2014,D1,12.0,boone , MO
2014,D1,11.0,rankin , MS
2014,D1,12.0,madison , MS
2014,D1,29.0,jackson , MS
2014,D1,42.0,harrison , MS
2014,D1,20.0,desoto , MS
2014,D1,19.0,washington , MN
2014,D1,10.0,stearns , MN
2014,D1,10.0,sherburne , MN
2014,D1,30.0,st. louis , MN
2014,D1,11.0,buchanan , MO
2014,D1,37.0,mercer , NJ
2014,D1,161.0,st. louis , MO
2014,D1,10.0,flathead , MT
2014,D1,45.0,hudson , NJ
2014,D1,62.0,gloucester , NJ
2014,D1,81.0,essex , NJ
2014,D1,29.0,mberland , NJ
2014,D1,16.0,ape may , NJ
2014,D1,123.0,amden , NJ
2014,D1,62.0,burlington , NJ
2014,D1,79.0,bergen , NJ
2014,D1,56.0,atlantic , NJ
2014,D1,34.0,strafford , NH
2014,D1,111.0,st. louis ci, MO
2014,D1,60.0,rockingham , NH
2014,D1,97.0,hillsborough , NH
2014,D1,14.0,grafton , NH
2014,D1,11.0,s , NH
2014,D1,10.0,heshire , NH
2014,D1,10.0,belknap , NH
2014,D1,10.0,arson ci, NV
2014,D1,69.0,washoe , NV
2014,D1,331.0,lark , NV
2014,D1,19.0,lancaster , NE
2014,D1,36.0,douglas , NE
2014,D1,34.0,merrimack , NH
2014,D1,39.0,lake , IN
2014,D1,13.0,jackson , IN
2014,D1,12.0,henry , IN
2014,D1,64.0,stanislaus , CA
2014,D1,60.0,sonoma , CA
2014,D1,55.0,solano , CA
2014,D1,33.0,shasta , CA
2014,D1,55.0,santa cruz , CA
2014,D1,103.0,santa clara , CA
2014,D1,44.0,santa barbara , CA
2014,D1,56.0,san mateo , CA
2014,D1,26.0,san luis obispo , CA
2014,D1,109.0,san joaquin , CA
2014,D1,17.0,tuolumne , CA
2014,D1,148.0,san francisco , CA
2014,D1,90.0,san bernardino , CA
2014,D1,194.0,sacramento , CA
2014,D1,286.0,riverside , CA
2014,D1,10.0,plumas , CA
2014,D1,29.0,placer , CA
2014,D1,287.0,orange , CA
2014,D1,16.0,nevada , CA
2014,D1,11.0,napa , CA
2014,D1,37.0,monterey , CA
2014,D1,26.0,merced , CA
2014,D1,345.0,san diego , CA
2014,D1,21.0,mendocino , CA
2014,D1,102.0,ventura , CA
2014,D1,74.0,adams , CO
2014,D1,80.0,district of columbia, DC
2014,D1,30.0,sussex , DE
2014,D1,90.0,new castle , DE
2014,D1,32.0,kent , DE
2014,D1,28.0,windham , CT
2014,D1,27.0,tolland , CT
2014,D1,49.0,new london , CT
2014,D1,136.0,new haven , CT
2014,D1,32.0,middlesex , CT
2014,D1,47.0,litchfield , CT
2014,D1,21.0,yolo , CA
2014,D1,148.0,hartford , CT
2014,D1,29.0,weld , CO
2014,D1,37.0,pueblo , CO
2014,D1,17.0,mesa , CO
2014,D1,33.0,larimer , CO
2014,D1,63.0,jefferson , CO
2014,D1,105.0,el paso , CO
2014,D1,15.0,douglas , CO
2014,D1,114.0,denver , CO
2014,D1,33.0,boulder , CO
2014,D1,82.0,arapahoe , CO
2014,D1,87.0,fairfield , CT
2014,D1,19.0,alachua , FL
2014,D1,10.0,marin , CA
2014,D1,621.0,los angeles , CA
2014,D1,538.0,maricopa , AZ
2014,D1,15.0,gila , AZ
2014,D1,16.0,chise , AZ
2014,D1,17.0,matanuska-susitna borough, AK
2014,D1,12.0,fairbanks north star borough, AK
2014,D1,48.0,anchorage borough, AK
2014,D1,21.0,walker , AL
2014,D1,22.0,tuscaloosa , AL
2014,D1,37.0,shelby , AL
2014,D1,21.0,st. clair , AL
2014,D1,45.0,mohave , AZ
2014,D1,18.0,montgomery , AL
2014,D1,19.0,marshall , AL
2014,D1,19.0,madison , AL
2014,D1,10.0,lee , AL
2014,D1,168.0,jefferson , AL
2014,D1,12.0,houston , AL
2014,D1,17.0,etowah , AL
2014,D1,27.0,llman , AL
2014,D1,19.0,alhoun , AL
2014,D1,11.0,blount , AL
2014,D1,32.0,baldwin , AL
2014,D1,54.0,mobile , AL
2014,D1,18.0,madera , CA
2014,D1,18.0,navajo , AZ
2014,D1,25.0,pinal , AZ
2014,D1,10.0,lassen , CA
2014,D1,30.0,lake , CA
2014,D1,23.0,kings , CA
2014,D1,186.0,kern , CA
2014,D1,26.0,imperial , CA
2014,D1,34.0,humboldt , CA
2014,D1,111.0,fresno , CA
2014,D1,47.0,el dorado , CA
2014,D1,111.0,ra costa , CA
2014,D1,70.0,butte , CA
2014,D1,178.0,pima , AZ
2014,D1,11.0,amador , CA
2014,D1,17.0,washington , AR
2014,D1,14.0,sebastian , AR
2014,D1,13.0,saline , AR
2014,D1,38.0,pulaski , AR
2014,D1,13.0,lonoke , AR
2014,D1,15.0,garland , AR
2014,D1,13.0,faulkner , AR
2014,D1,19.0,benton , AR
2014,D1,35.0,yuma , AZ
2014,D1,35.0,yavapai , AZ
2014,D1,142.0,alameda , CA
2014,D1,23.0,burke , NC
2014,D1,22.0,bay , FL
2014,D1,180.0,broward , FL
2014,D1,34.0,kane , IL
2014,D1,81.0,dupage , IL
2014,D1,543.0,k , IL
2014,D1,29.0,hampaign , IL
2014,D1,10.0,kootenai , ID
2014,D1,20.0,anyon , ID
2014,D1,19.0,bonneville , ID
2014,D1,10.0,bannock , ID
2014,D1,50.0,ada , ID
2014,D1,18.0,maui , HI
2014,D1,20.0,kankakee , IL
2014,D1,81.0,honolulu , HI
2014,D1,11.0,whitfield , GA
2014,D1,15.0,ware , GA
2014,D1,13.0,walton , GA
2014,D1,11.0,walker , GA
2014,D1,10.0,troup , GA
2014,D1,10.0,rockdale , GA
2014,D1,23.0,richmond , GA
2014,D1,27.0,paulding , GA
2014,D1,21.0,muscogee , GA
2014,D1,10.0,murray , GA
2014,D1,10.0,hawaii , HI
2014,D1,12.0,madison , GA
2014,D1,65.0,lake , IL
2014,D1,30.0,mchenry , IL
2014,D1,20.0,hancock , IN
2014,D1,23.0,hamilton , IN
2014,D1,10.0,grant , IN
